op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
0,model,embed_tokens,embedding,"[[V, d_model], [B, T]]","[V, d_model]",0,"[[B, T, d_model]]",[],,other,,2,model.embed_tokens,aten.embedding.default,[model.embed_tokens.weight],prefill,False
1,model,rotary_emb,unsqueeze,[[d_head/2]],,,"[[B, d_head/2]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[model.rotary_emb.inv_freq],prefill,True
2,model,rotary_emb,unsqueeze,"[[B, d_head/2]]",,,"[[B, d_head/2, 1]]",[1],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],prefill,True
3,model,rotary_emb,expand,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[2],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
4,model,rotary_emb,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],prefill,True
5,model,rotary_emb,_to_copy,"[[B, 1, T]]",,,"[[B, 1, T]]",[4],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
6,model,rotary_emb,expand,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[3],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
7,model,rotary_emb,view,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[6],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
8,model,rotary_emb,expand,"[[B, 1, T]]",,,"[[B, 1, T]]",[5],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
9,model,rotary_emb,view,"[[B, 1, T]]",,,"[[B, 1, T]]",[8],,other,,2,model.rotary_emb,aten.view.default,[],prefill,True
10,model,rotary_emb,batched_matmul,"[[B, d_head/2, 1], [B, 1, T]]",,,"[[B, d_head/2, T]]","[7, 9]",,other,,2,model.rotary_emb,aten.bmm.default,[],prefill,False
11,model,rotary_emb,_unsafe_view,"[[B, d_head/2, T]]",,,"[[B, d_head/2, T]]",[10],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],prefill,True
12,model,rotary_emb,transpose,"[[B, d_head/2, T]]",,,"[[B, T, d_head/2]]",[11],,other,,2,model.rotary_emb,aten.transpose.int,[],prefill,True
13,model,rotary_emb,concat,"[[B, T, d_head/2], [B, T, d_head/2]]",,,"[[B, T, d_head]]",[12],,other,,2,model.rotary_emb,aten.cat.default,[],prefill,False
14,model,rotary_emb,cos,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[13],,other,,2,model.rotary_emb,aten.cos.default,[],prefill,False
15,model,rotary_emb,elementwise_mul,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[14],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
16,model,rotary_emb,sin,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[13],,other,,2,model.rotary_emb,aten.sin.default,[],prefill,False
17,model,rotary_emb,elementwise_mul,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[16],,other,,2,model.rotary_emb,aten.mul.Tensor,[],prefill,False
18,model,rotary_emb,_to_copy,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[15],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
19,model,rotary_emb,_to_copy,"[[B, T, d_head]]",,,"[[B, T, d_head]]",[17],,other,,2,model.rotary_emb,aten._to_copy.default,[],prefill,True
20,input_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
21,input_layernorm,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[20],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False
22,input_layernorm,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[21],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mean.dim,[],prefill,False
23,input_layernorm,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[22],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.add.Tensor,[],prefill,False
24,input_layernorm,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[23],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.rsqrt.default,[],prefill,False
25,input_layernorm,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[20, 24]",0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[],prefill,False
26,input_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[25],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],prefill,True
27,input_layernorm,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[26],0,input_layernorm,,1,model.layers.0.input_layernorm,aten.mul.Tensor,[model.layers.0.input_layernorm.weight],prefill,False
28,self_attn,q_proj,t,"[[n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",0,"[[d_model, n_h*d_head]]",[],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.t.default,[model.layers.0.self_attn.q_proj.weight],prefill,True
29,self_attn,q_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[27],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.view.default,[],prefill,True
30,self_attn,q_proj,matmul,"[[T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, n_h*d_head]",1,"[[T, n_h*d_head]]","[28, 29]",0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten.mm.default,[model.layers.0.self_attn.q_proj.weight],prefill,False
31,self_attn,q_proj,_unsafe_view,"[[T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[30],0,self_attn,q_proj,2,model.layers.0.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True
32,self_attn,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[31],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
33,self_attn,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[32],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
34,self_attn,k_proj,t,"[[n_kv*d_head, n_h*d_head]]","[n_kv*d_head, n_h*d_head]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.t.default,[model.layers.0.self_attn.k_proj.weight],prefill,True
35,self_attn,k_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[27],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.view.default,[],prefill,True
36,self_attn,k_proj,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, n_h*d_head]",1,"[[T, n_kv*d_head]]","[34, 35]",0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten.mm.default,[model.layers.0.self_attn.k_proj.weight],prefill,False
37,self_attn,k_proj,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[36],0,self_attn,k_proj,2,model.layers.0.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True
38,self_attn,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[37],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
39,self_attn,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[38],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
40,self_attn,v_proj,t,"[[n_kv*d_head, n_h*d_head]]","[n_kv*d_head, n_h*d_head]",0,"[[d_model, n_kv*d_head]]",[],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.t.default,[model.layers.0.self_attn.v_proj.weight],prefill,True
41,self_attn,v_proj,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[27],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.view.default,[],prefill,True
42,self_attn,v_proj,matmul,"[[T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, n_h*d_head]",1,"[[T, n_kv*d_head]]","[40, 41]",0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten.mm.default,[model.layers.0.self_attn.v_proj.weight],prefill,False
43,self_attn,v_proj,_unsafe_view,"[[T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[42],0,self_attn,v_proj,2,model.layers.0.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True
44,self_attn,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[43],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
45,self_attn,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[44],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
46,self_attn,,unsqueeze,"[[B, T, d_head]]",,,"[[B, 1, T, d_head]]",[18],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
47,self_attn,,unsqueeze,"[[B, T, d_head]]",,,"[[B, 1, T, d_head]]",[19],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
48,self_attn,,elementwise_mul,"[[B, n_h, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_h, T, d_head]]","[33, 46]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
49,self_attn,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head/2]]",[33],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
50,self_attn,,slice,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head/2]]",[33],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
51,self_attn,,neg,"[[B, n_h, T, d_head/2]]",,,"[[B, n_h, T, d_head/2]]",[50],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],prefill,False
52,self_attn,,concat,"[[B, n_h, T, d_head/2], [B, n_h, T, d_head/2]]",,,"[[B, n_h, T, d_head]]","[49, 51]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
53,self_attn,,elementwise_mul,"[[B, n_h, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_h, T, d_head]]","[47, 52]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
54,self_attn,,elementwise_add,"[[B, n_h, T, d_head], [B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]","[48, 53]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
55,self_attn,,elementwise_mul,"[[B, n_kv, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[39, 46]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
56,self_attn,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head/2]]",[39],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
57,self_attn,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head/2]]",[39],0,self_attn,,1,model.layers.0.self_attn,aten.slice.Tensor,[],prefill,True
58,self_attn,,neg,"[[B, n_kv, T, d_head/2]]",,,"[[B, n_kv, T, d_head/2]]",[57],0,self_attn,,1,model.layers.0.self_attn,aten.neg.default,[],prefill,False
59,self_attn,,concat,"[[B, n_kv, T, d_head/2], [B, n_kv, T, d_head/2]]",,,"[[B, n_kv, T, d_head]]","[56, 58]",0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
60,self_attn,,elementwise_mul,"[[B, n_kv, T, d_head], [B, 1, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[47, 59]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
61,self_attn,,elementwise_add,"[[B, n_kv, T, d_head], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]","[55, 60]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
62,self_attn,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[61],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
63,self_attn,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[45],0,self_attn,,1,model.layers.0.self_attn,aten.cat.default,[],prefill,False
64,self_attn,,_to_copy,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[54],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
65,self_attn,,_to_copy,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[62],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
66,self_attn,,_to_copy,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[63],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
67,self_attn,,elementwise_mul,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[64],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Scalar,[],prefill,False
68,self_attn,,ones,[],,,"[[T, T]]",[],0,self_attn,,1,model.layers.0.self_attn,aten.ones.default,[],prefill,True
69,self_attn,,tril,"[[T, T]]",,,"[[T, T]]",[68],0,self_attn,,1,model.layers.0.self_attn,aten.tril.default,[],prefill,True
70,self_attn,,scalar_tensor,[],,,[[]],[],0,self_attn,,1,model.layers.0.self_attn,aten.scalar_tensor.default,[],prefill,True
71,self_attn,,scalar_tensor,[],,,[[]],[],0,self_attn,,1,model.layers.0.self_attn,aten.scalar_tensor.default,[],prefill,True
72,self_attn,,where,"[[T, T], [], []]",,,"[[T, T]]","[69, 70, 71]",0,self_attn,,1,model.layers.0.self_attn,aten.where.self,[],prefill,True
73,self_attn,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[65],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
74,self_attn,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[73],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
75,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[74],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
76,self_attn,,view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[75],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
77,self_attn,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[66],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
78,self_attn,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[77],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
79,self_attn,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[78],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
80,self_attn,,view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[79],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
81,self_attn,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, n_h, d_head, T]]",[76],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
82,self_attn,,elementwise_mul,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[81],0,self_attn,,1,model.layers.0.self_attn,aten.mul.Scalar,[],prefill,False
83,self_attn,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[67],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
84,self_attn,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[83],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
85,self_attn,,expand,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[82],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
86,self_attn,,view,"[[B, n_h, d_head, T]]",,,"[[n_h, d_head, T]]",[85],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
87,self_attn,,batched_matmul,"[[n_h, T, d_head], [n_h, d_head, T]]",,,"[[n_h, T, T]]","[84, 86]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
88,self_attn,,_unsafe_view,"[[n_h, T, T]]",,,"[[B, n_h, T, T]]",[87],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
89,self_attn,,elementwise_add,"[[B, n_h, T, T], [T, T]]",,,"[[B, n_h, T, T]]","[72, 88]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
90,self_attn,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[89],0,self_attn,,1,model.layers.0.self_attn,aten._safe_softmax.default,[],prefill,False
91,self_attn,,_to_copy,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[90],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
92,self_attn,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[90],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
93,self_attn,,view,"[[B, n_h, T, T]]",,,"[[n_h, T, T]]",[92],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
94,self_attn,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[80],0,self_attn,,1,model.layers.0.self_attn,aten.expand.default,[],prefill,True
95,self_attn,,view,"[[B, n_h, T, d_head]]",,,"[[n_h, T, d_head]]",[94],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
96,self_attn,,batched_matmul,"[[n_h, T, T], [n_h, T, d_head]]",,,"[[n_h, T, d_head]]","[93, 95]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
97,self_attn,,_unsafe_view,"[[n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[96],0,self_attn,,1,model.layers.0.self_attn,aten._unsafe_view.default,[],prefill,True
98,self_attn,,_to_copy,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[97],0,self_attn,,1,model.layers.0.self_attn,aten._to_copy.default,[],prefill,True
99,self_attn,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[98],0,self_attn,,1,model.layers.0.self_attn,aten.transpose.int,[],prefill,True
100,self_attn,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[99],0,self_attn,,1,model.layers.0.self_attn,aten.clone.default,[],prefill,True
101,self_attn,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[100],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
102,self_attn,o_proj,t,"[[n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",0,"[[n_h*d_head, n_h*d_head]]",[],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.t.default,[model.layers.0.self_attn.o_proj.weight],prefill,True
103,self_attn,o_proj,view,"[[B, T, n_h*d_head]]",,,"[[T, n_h*d_head]]",[101],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.view.default,[],prefill,True
104,self_attn,o_proj,matmul,"[[T, n_h*d_head], [n_h*d_head, n_h*d_head]]","[n_h*d_head, n_h*d_head]",1,"[[T, n_h*d_head]]","[102, 103]",0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten.mm.default,[model.layers.0.self_attn.o_proj.weight],prefill,False
105,self_attn,o_proj,_unsafe_view,"[[T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[104],0,self_attn,o_proj,2,model.layers.0.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True
106,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[0, 105]",0,,,0,model.layers.0,aten.add.Tensor,[],prefill,False
107,post_attention_layernorm,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[106],0,post_attention_layernorm,,1,model.layers.0.post_attention_layernorm,aten._to_copy.default,[],prefill,True
