op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
0,model,embed_tokens,embedding,"[[V, d_model], [B, B]]","[V, d_model]",0,"[[B, B, d_model]]",[],,other,,2,model.embed_tokens,aten.embedding.default,[model.embed_tokens.weight],decode,False
1,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],decode,True
2,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],decode,True
3,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],decode,True
4,model,,elementwise_add,[[B]],,,[[B]],[3],,other,,1,model,aten.add.Tensor,[],decode,False
5,model,,arange,[],,,[[T+1]],[],,other,,1,model,aten.arange.default,[],decode,True
6,model,,elementwise_add,[[T+1]],,,[[T+1]],[5],,other,,1,model,aten.add.Tensor,[],decode,False
7,model,,unsqueeze,[[B]],,,"[[B, B]]",[1],,other,,1,model,aten.unsqueeze.default,[],decode,True
8,model,,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[7],,other,,1,model,aten.unsqueeze.default,[],decode,True
9,model,,unsqueeze,"[[B, B, B]]",,,"[[B, B, B, B]]",[8],,other,,1,model,aten.unsqueeze.default,[],decode,True
10,model,,unsqueeze,[[B]],,,"[[B, B]]",[2],,other,,1,model,aten.unsqueeze.default,[],decode,True
11,model,,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[10],,other,,1,model,aten.unsqueeze.default,[],decode,True
12,model,,unsqueeze,"[[B, B, B]]",,,"[[B, B, B, B]]",[11],,other,,1,model,aten.unsqueeze.default,[],decode,True
13,model,,unsqueeze,[[B]],,,"[[B, B]]",[4],,other,,1,model,aten.unsqueeze.default,[],decode,True
14,model,,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[13],,other,,1,model,aten.unsqueeze.default,[],decode,True
15,model,,unsqueeze,"[[B, B, B]]",,,"[[B, B, B, B]]",[14],,other,,1,model,aten.unsqueeze.default,[],decode,True
16,model,,unsqueeze,[[T+1]],,,"[[B, T+1]]",[6],,other,,1,model,aten.unsqueeze.default,[],decode,True
17,model,,unsqueeze,"[[B, T+1]]",,,"[[B, B, T+1]]",[16],,other,,1,model,aten.unsqueeze.default,[],decode,True
18,model,,unsqueeze,"[[B, B, T+1]]",,,"[[B, B, B, T+1]]",[17],,other,,1,model,aten.unsqueeze.default,[],decode,True
19,model,,le,"[[B, B, B, T+1], [B, B, B, B]]",,,"[[B, B, B, T+1]]","[15, 18]",,other,,1,model,aten.le.Tensor,[],decode,True
20,model,,expand,"[[B, B, B, T+1]]",,,"[[B, B, B, T+1]]",[19],,other,,1,model,aten.expand.default,[],decode,True
21,model,,scalar_tensor,[],,,[[]],[],,other,,1,model,aten.scalar_tensor.default,[],decode,True
22,model,,where,"[[B, B, B, T+1], [], []]",,,"[[B, B, B, T+1]]","[20, 21]",,other,,1,model,aten.where.self,[],decode,True
23,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],decode,True
24,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],decode,True
25,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],decode,True
26,model,,elementwise_add,[[B]],,,[[B]],[25],,other,,1,model,aten.add.Tensor,[],decode,False
27,model,,arange,[],,,[[w_local]],[],,other,,1,model,aten.arange.default,[],decode,True
28,model,,elementwise_add,[[w_local]],,,[[w_local]],[27],,other,,1,model,aten.add.Tensor,[],decode,False
29,model,,unsqueeze,[[B]],,,"[[B, B]]",[23],,other,,1,model,aten.unsqueeze.default,[],decode,True
30,model,,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[29],,other,,1,model,aten.unsqueeze.default,[],decode,True
31,model,,unsqueeze,"[[B, B, B]]",,,"[[B, B, B, B]]",[30],,other,,1,model,aten.unsqueeze.default,[],decode,True
32,model,,unsqueeze,[[B]],,,"[[B, B]]",[24],,other,,1,model,aten.unsqueeze.default,[],decode,True
33,model,,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[32],,other,,1,model,aten.unsqueeze.default,[],decode,True
34,model,,unsqueeze,"[[B, B, B]]",,,"[[B, B, B, B]]",[33],,other,,1,model,aten.unsqueeze.default,[],decode,True
35,model,,unsqueeze,[[B]],,,"[[B, B]]",[26],,other,,1,model,aten.unsqueeze.default,[],decode,True
36,model,,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[35],,other,,1,model,aten.unsqueeze.default,[],decode,True
37,model,,unsqueeze,"[[B, B, B]]",,,"[[B, B, B, B]]",[36],,other,,1,model,aten.unsqueeze.default,[],decode,True
38,model,,unsqueeze,[[w_local]],,,"[[B, w_local]]",[28],,other,,1,model,aten.unsqueeze.default,[],decode,True
39,model,,unsqueeze,"[[B, w_local]]",,,"[[B, B, w_local]]",[38],,other,,1,model,aten.unsqueeze.default,[],decode,True
40,model,,unsqueeze,"[[B, B, w_local]]",,,"[[B, B, B, w_local]]",[39],,other,,1,model,aten.unsqueeze.default,[],decode,True
41,model,,new_ones,"[[B, B, B, B]]",,,[[]],[37],,other,,1,model,aten.new_ones.default,[],decode,True
42,model,,sub,"[[B, B, B, B]]",,,"[[B, B, B, B]]",[37],,other,,1,model,aten.sub.Tensor,[],decode,True
43,model,,gt,"[[B, B, B, w_local], [B, B, B, B]]",,,"[[B, B, B, w_local]]","[40, 42]",,other,,1,model,aten.gt.Tensor,[],decode,True
44,model,,bitwise_and,"[[], [B, B, B, w_local]]",,,"[[B, B, B, w_local]]","[41, 43]",,other,,1,model,aten.bitwise_and.Tensor,[],decode,True
45,model,,le,"[[B, B, B, w_local], [B, B, B, B]]",,,"[[B, B, B, w_local]]","[37, 40]",,other,,1,model,aten.le.Tensor,[],decode,True
46,model,,bitwise_and,"[[B, B, B, w_local], [B, B, B, w_local]]",,,"[[B, B, B, w_local]]","[44, 45]",,other,,1,model,aten.bitwise_and.Tensor,[],decode,True
47,model,,expand,"[[B, B, B, w_local]]",,,"[[B, B, B, w_local]]",[46],,other,,1,model,aten.expand.default,[],decode,True
48,model,,scalar_tensor,[],,,[[]],[],,other,,1,model,aten.scalar_tensor.default,[],decode,True
49,model,,where,"[[B, B, B, w_local], [], []]",,,"[[B, B, B, w_local]]","[47, 48]",,other,,1,model,aten.where.self,[],decode,True
50,model,rotary_emb,unsqueeze,[[d_head/2]],,,"[[B, d_head/2]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[model.rotary_emb.inv_freq],decode,True
51,model,rotary_emb,unsqueeze,"[[B, d_head/2]]",,,"[[B, d_head/2, B]]",[50],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],decode,True
52,model,rotary_emb,expand,"[[B, d_head/2, B]]",,,"[[B, d_head/2, B]]",[51],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
53,model,rotary_emb,unsqueeze,"[[B, B]]",,,"[[B, B, B]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],decode,True
54,model,rotary_emb,_to_copy,"[[B, B, B]]",,,"[[B, B, B]]",[53],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
55,model,rotary_emb,expand,"[[B, d_head/2, B]]",,,"[[B, d_head/2, B]]",[52],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
56,model,rotary_emb,view,"[[B, d_head/2, B]]",,,"[[B, d_head/2, B]]",[55],,other,,2,model.rotary_emb,aten.view.default,[],decode,True
57,model,rotary_emb,expand,"[[B, B, B]]",,,"[[B, B, B]]",[54],,other,,2,model.rotary_emb,aten.expand.default,[],decode,True
58,model,rotary_emb,view,"[[B, B, B]]",,,"[[B, B, B]]",[57],,other,,2,model.rotary_emb,aten.view.default,[],decode,True
59,model,rotary_emb,batched_matmul,"[[B, d_head/2, B], [B, B, B]]",,,"[[B, d_head/2, B]]","[56, 58]",,other,,2,model.rotary_emb,aten.bmm.default,[],decode,False
60,model,rotary_emb,_unsafe_view,"[[B, d_head/2, B]]",,,"[[B, d_head/2, B]]",[59],,other,,2,model.rotary_emb,aten._unsafe_view.default,[],decode,True
61,model,rotary_emb,transpose,"[[B, d_head/2, B]]",,,"[[B, B, d_head/2]]",[60],,other,,2,model.rotary_emb,aten.transpose.int,[],decode,True
62,model,rotary_emb,cos,"[[B, B, d_head/2]]",,,"[[B, B, d_head/2]]",[61],,other,,2,model.rotary_emb,aten.cos.default,[],decode,False
63,model,rotary_emb,elementwise_mul,"[[B, B, d_head/2]]",,,"[[B, B, d_head/2]]",[62],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
64,model,rotary_emb,sin,"[[B, B, d_head/2]]",,,"[[B, B, d_head/2]]",[61],,other,,2,model.rotary_emb,aten.sin.default,[],decode,False
65,model,rotary_emb,elementwise_mul,"[[B, B, d_head/2]]",,,"[[B, B, d_head/2]]",[64],,other,,2,model.rotary_emb,aten.mul.Tensor,[],decode,False
66,model,rotary_emb,_to_copy,"[[B, B, d_head/2]]",,,"[[B, B, d_head/2]]",[63],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
67,model,rotary_emb,_to_copy,"[[B, B, d_head/2]]",,,"[[B, B, d_head/2]]",[65],,other,,2,model.rotary_emb,aten._to_copy.default,[],decode,True
68,input_layernorm,,_to_copy,"[[B, B, d_model]]",,,"[[B, B, d_model]]",[0],0,input_layernorm,,1,model.layers.0.input_layernorm,aten._to_copy.default,[],decode,True
