op_id,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
0,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
1,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
2,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
3,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
4,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
5,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
6,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
7,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
8,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
9,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
10,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
11,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
12,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
13,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
14,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
15,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
16,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
17,model,,lift_fresh,[[]],,,[[]],[],,other,,1,model,aten.lift_fresh.default,[],prefill,True
18,model,embed_tokens,embedding,"[[V, d_model], [B, T]]","[V, d_model]",0,"[[B, T, d_model]]",[],,other,,2,model.embed_tokens,aten.embedding.default,[model.embed_tokens.weight],prefill,False
19,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],prefill,True
20,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],prefill,True
21,model,,arange,[],,,[[T]],[],,other,,1,model,aten.arange.default,[],prefill,True
22,model,,elementwise_add,[[T]],,,[[T]],[21],,other,,1,model,aten.add.Tensor,[],prefill,False
23,model,,arange,[],,,[[T]],[],,other,,1,model,aten.arange.default,[],prefill,True
24,model,,elementwise_add,[[T]],,,[[T]],[23],,other,,1,model,aten.add.Tensor,[],prefill,False
25,model,,unsqueeze,[[B]],,,"[[B, 1]]",[19],,other,,1,model,aten.unsqueeze.default,[],prefill,True
26,model,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[25],,other,,1,model,aten.unsqueeze.default,[],prefill,True
27,model,,unsqueeze,"[[B, 1, 1]]",,,"[[B, 1, 1, 1]]",[26],,other,,1,model,aten.unsqueeze.default,[],prefill,True
28,model,,unsqueeze,[[B]],,,"[[B, 1]]",[20],,other,,1,model,aten.unsqueeze.default,[],prefill,True
29,model,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[28],,other,,1,model,aten.unsqueeze.default,[],prefill,True
30,model,,unsqueeze,"[[B, 1, 1]]",,,"[[B, 1, 1, 1]]",[29],,other,,1,model,aten.unsqueeze.default,[],prefill,True
31,model,,unsqueeze,[[T]],,,"[[B, T]]",[22],,other,,1,model,aten.unsqueeze.default,[],prefill,True
32,model,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[31],,other,,1,model,aten.unsqueeze.default,[],prefill,True
33,model,,unsqueeze,"[[B, 1, T]]",,,"[[B, 1, T, 1]]",[32],,other,,1,model,aten.unsqueeze.default,[],prefill,True
34,model,,unsqueeze,[[T]],,,"[[B, T]]",[24],,other,,1,model,aten.unsqueeze.default,[],prefill,True
35,model,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[34],,other,,1,model,aten.unsqueeze.default,[],prefill,True
36,model,,unsqueeze,"[[B, 1, T]]",,,"[[B, 1, 1, T]]",[35],,other,,1,model,aten.unsqueeze.default,[],prefill,True
37,model,,le,"[[B, 1, 1, T], [B, 1, T, 1]]",,,"[[B, 1, T, T]]","[33, 36]",,other,,1,model,aten.le.Tensor,[],prefill,True
38,model,,expand,"[[B, 1, T, T]]",,,"[[B, 1, T, T]]",[37],,other,,1,model,aten.expand.default,[],prefill,True
39,model,,scalar_tensor,[],,,[[]],[],,other,,1,model,aten.scalar_tensor.default,[],prefill,True
40,model,,where,"[[B, 1, T, T], [], []]",,,"[[B, 1, T, T]]","[38, 39]",,other,,1,model,aten.where.self,[],prefill,True
41,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],prefill,True
42,model,,arange,[],,,[[B]],[],,other,,1,model,aten.arange.default,[],prefill,True
43,model,,arange,[],,,[[T]],[],,other,,1,model,aten.arange.default,[],prefill,True
44,model,,elementwise_add,[[T]],,,[[T]],[43],,other,,1,model,aten.add.Tensor,[],prefill,False
45,model,,arange,[],,,[[T]],[],,other,,1,model,aten.arange.default,[],prefill,True
46,model,,elementwise_add,[[T]],,,[[T]],[45],,other,,1,model,aten.add.Tensor,[],prefill,False
47,model,,unsqueeze,[[B]],,,"[[B, 1]]",[41],,other,,1,model,aten.unsqueeze.default,[],prefill,True
48,model,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[47],,other,,1,model,aten.unsqueeze.default,[],prefill,True
49,model,,unsqueeze,"[[B, 1, 1]]",,,"[[B, 1, 1, 1]]",[48],,other,,1,model,aten.unsqueeze.default,[],prefill,True
50,model,,unsqueeze,[[B]],,,"[[B, 1]]",[42],,other,,1,model,aten.unsqueeze.default,[],prefill,True
51,model,,unsqueeze,"[[B, 1]]",,,"[[B, 1, 1]]",[50],,other,,1,model,aten.unsqueeze.default,[],prefill,True
52,model,,unsqueeze,"[[B, 1, 1]]",,,"[[B, 1, 1, 1]]",[51],,other,,1,model,aten.unsqueeze.default,[],prefill,True
53,model,,unsqueeze,[[T]],,,"[[B, T]]",[44],,other,,1,model,aten.unsqueeze.default,[],prefill,True
54,model,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[53],,other,,1,model,aten.unsqueeze.default,[],prefill,True
55,model,,unsqueeze,"[[B, 1, T]]",,,"[[B, 1, T, 1]]",[54],,other,,1,model,aten.unsqueeze.default,[],prefill,True
56,model,,unsqueeze,[[T]],,,"[[B, T]]",[46],,other,,1,model,aten.unsqueeze.default,[],prefill,True
57,model,,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[56],,other,,1,model,aten.unsqueeze.default,[],prefill,True
58,model,,unsqueeze,"[[B, 1, T]]",,,"[[B, 1, 1, T]]",[57],,other,,1,model,aten.unsqueeze.default,[],prefill,True
59,model,,new_ones,"[[B, 1, T, 1]]",,,[[]],[55],,other,,1,model,aten.new_ones.default,[],prefill,True
60,model,,sub,"[[B, 1, T, 1]]",,,"[[B, 1, T, 1]]",[55],,other,,1,model,aten.sub.Tensor,[],prefill,True
61,model,,gt,"[[B, 1, 1, T], [B, 1, T, 1]]",,,"[[B, 1, T, T]]","[58, 60]",,other,,1,model,aten.gt.Tensor,[],prefill,True
62,model,,bitwise_and,"[[], [B, 1, T, T]]",,,"[[B, 1, T, T]]","[59, 61]",,other,,1,model,aten.bitwise_and.Tensor,[],prefill,True
63,model,,le,"[[B, 1, 1, T], [B, 1, T, 1]]",,,"[[B, 1, T, T]]","[55, 58]",,other,,1,model,aten.le.Tensor,[],prefill,True
64,model,,bitwise_and,"[[B, 1, T, T], [B, 1, T, T]]",,,"[[B, 1, T, T]]","[62, 63]",,other,,1,model,aten.bitwise_and.Tensor,[],prefill,True
65,model,,expand,"[[B, 1, T, T]]",,,"[[B, 1, T, T]]",[64],,other,,1,model,aten.expand.default,[],prefill,True
66,model,,scalar_tensor,[],,,[[]],[],,other,,1,model,aten.scalar_tensor.default,[],prefill,True
67,model,,where,"[[B, 1, T, T], [], []]",,,"[[B, 1, T, T]]","[65, 66]",,other,,1,model,aten.where.self,[],prefill,True
68,model,rotary_emb,unsqueeze,[[d_head/2]],,,"[[B, d_head/2]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[model.rotary_emb.inv_freq],prefill,True
69,model,rotary_emb,unsqueeze,"[[B, d_head/2]]",,,"[[B, d_head/2, 1]]",[68],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],prefill,True
70,model,rotary_emb,expand,"[[B, d_head/2, 1]]",,,"[[B, d_head/2, 1]]",[69],,other,,2,model.rotary_emb,aten.expand.default,[],prefill,True
71,model,rotary_emb,unsqueeze,"[[B, T]]",,,"[[B, 1, T]]",[],,other,,2,model.rotary_emb,aten.unsqueeze.default,[],prefill,True
